15125;165397;1,3,5,6,7,9
9879;103357;0,1,3,5,7
8614;88919;1,8,9
20319;228677;2,6,7,8
31626;371383;1,3,7,8
44138;534101;0,1,3,4,5
44349;536923;2,3,5,6,9
31417;368447;3,4,6,7,8
4378;41887;1,4,7,8
6126;60763;0,3,6,7
35046;415607;0,1,4,5,6,7
44806;543113;1,3,4,5
15776;173273;1,2,3,7
14177;153877;1,3,5,7,8
6215;61781;1,6,7,8
22560;256471;1,2,4,5,6,7
24096;275677;2,5,6,7
42786;516541;1,4,5,6
32199;378761;1,3,6,7,8
3082;28297;2,7,8,9
28157;326923;2,3,6,9
7763;79201;0,1,2,7,9
3868;36479;3,4,6,7,9
26425;305209;0,2,3,5,9
8862;91703;0,1,3,7,9
49458;604733;0,3,4,6,7
32889;387707;0,3,7,8
46355;563813;1,3,5,6,8
46395;564307;0,3,4,5,6,7
24124;276019;0,1,2,6,7,9
8490;87473;3,4,7,8
1740;14851;1,4,5,8
49802;609269;0,2,6,9
17373;192553;1,2,3,5,9
8749;90371;0,1,3,7,9
28322;328961;1,2,3,6,8,9
36974;440431;0,1,3,4
26065;300799;0,3,7,9
9333;96973;3,6,7,9
558;4049;0,4,9
31500;369709;0,3,6,7,9
18846;210403;0,1,2,3,4
37955;453239;2,3,4,5,9
20372;229261;1,2,6,9
26945;311951;1,3,5,9
2071;18061;0,1,6,8
34096;403243;0,2,3,4
17452;193451;1,3,4,5,9
33811;399401;0,1,3,4,9
47006;572387;2,3,5,7,8
39082;468151;1,4,5,6,8
28920;336587;3,5,6,7,8
44324;536651;1,3,5,6
44048;532949;2,3,4,5,9
18200;202693;0,2,3,6,9
31150;365119;1,3,5,6,9
8207;84191;1,4,8,9
15682;172181;1,2,7,8
49393;603881;0,1,3,6,8
43723;528673;2,3,5,6,7,8
425;2953;2,3,5,9
6809;68483;3,4,6,8
6082;60259;0,2,5,6,9
2069;18049;0,1,4,8,9
25905;298759;2,5,7,8,9
25979;299743;2,3,4,7,9
23464;267721;1,2,6,7
32697;385159;1,3,5,8,9
5331;52147;1,2,4,5,7
25090;288383;2,3,8
19567;219503;0,1,2,3,5,9
49062;599519;1,5,9
739;5623;2,3,5,6
9780;102107;0,1,2,7
10231;107449;0,1,4,7,9
45918;557903;0,3,5,7,9
46143;560797;0,5,6,7,9
16308;179657;1,5,6,7,9
31689;372277;2,3,7
2258;19973;1,3,7,9
24702;283211;1,2,3,8
42365;511013;0,1,3,5
5845;57709;0,5,7,9
11458;121763;1,2,3,6,7
19761;221797;1,2,7,9
13544;146407;0,1,4,6,7
4471;42751;1,2,4,5,7
424;2939;2,3,9
22778;259213;1,2,3,5,9
6504;65101;0,1,5,6
49151;600697;0,6,7,9
9985;104593;0,1,3,4,5,9
10782;113921;1,2,3,9
36986;440551;0,1,4,5
45339;550189;0,1,5,8,9
48788;595817;1,5,7,8,9
2175;19181;1,8,9
20483;230501;0,1,2,3,5
7114;71879;1,7,8,9
49564;606091;0,1,6,9
49952;611263;1,2,3,6
37530;447637;3,4,6,7
10242;107621;0,1,2,6,7
633;4679;4,6,7,9
14396;156521;1,2,5,6
19721;221303;0,1,2,3
40691;489019;0,1,4,8,9
28443;330433;0,3,4
10797;114077;0,1,4,7
1717;14657;1,4,5,6,7
2357;20959;0,2,5,9
28212;327557;2,3,5,7
916;7159;1,5,7,9
12275;131381;1,3,8
48471;591709;0,1,5,7,9
1102;8839;3,8,9
2087;18217;1,2,7,8
13243;142733;1,2,3,4,7
5018;48799;4,7,8,9
21509;243527;2,3,4,5,7
6400;63809;0,3,6,8,9
1610;13619;1,3,6,9
29612;345487;3,4,5,7,8
2751;24889;2,4,8,9
48805;596047;0,4,5,6,7,9
9663;100853;0,1,3,5,8
46641;567667;5,6,7
43658;527741;1,2,4,5,7
20539;231277;1,2,3,7
7734;78853;3,5,7,8
40782;490201;0,1,2,4,9
8114;83077;0,3,7,8
41465;499117;1,4,7,9
3322;30817;0,1,3,7,8
29208;340321;0,1,2,3,4
38201;456529;2,4,5,6,9
18673;208441;0,1,2,4,8
34287;405781;0,1,4,5,7,8
40096;481133;1,3,4,8
35340;419383;
39306;470947;0,4,7,9
25802;297439;2,3,4,7,9
41669;501691;0,1,5,6,9
6333;63179;1,3,6,7,9
29989;350179;0,1,3,5,7,9
47197;574913;1,3,4,5,7,9
33147;390989;0,3,8,9
42123;507779;0,5,7,9
22811;259657;2,5,6,7,9
8670;89527;2,5,7,8,9
29563;344807;0,3,4,7,8
25519;293791;1,2,3,7,9
37184;443063;0,3,4,6
20531;231109;0,1,2,3,9
7790;79531;1,3,5,7,9
31782;373379;3,7,9
48188;587747;4,5,7,8
15088;164893;1,3,4,6,8,9
31073;364141;1,3,4,6
40404;485351;1,3,4,5,8
1050;8387;3,7,8
15747;172883;1,2,3,7,8
25641;295319;1,2,3,5,9
46631;567529;2,5,6,7,9
2508;22409;0,2,4,9
11108;117731;1,3,7
26692;308587;0,3,5,7,8
42032;506537;0,3,5,6,7
15260;167039;0,1,3,6,7,9
8510;87641;1,4,6,7,8
42785;516539;1,3,5,6,9
2730;24659;2,4,5,6,9
33801;399241;1,2,3,4,9
15799;173629;1,2,3,6,7,9
31786;373459;3,4,5,7,9
34661;410621;0,1,2,4,6
44672;541363;1,3,4,5,6
22197;251917;1,2,5,7,9
12837;137947;1,3,4,7,9
15636;171653;1,3,5,6,7
46550;566413;1,3,4,5,6
36630;435763;3,4,5,6,7
15030;164183;1,3,4,6,8
43117;520747;0,2,4,5,7
13133;141439;1,3,4,9
29665;346117;1,3,4,6,7
109;599;5,9
43001;519229;1,2,5,9
8725;90073;0,3,7,9
777;5903;0,3,5,9
23254;265273;2,3,5,6,7
31855;374389;3,4,7,8,9
42167;508349;0,3,4,5,8,9
47250;575611;1,5,6,7
25414;292381;1,2,3,8,9
7058;71293;1,2,3,7,9
41608;500891;0,1,5,8,9
4946;47981;1,4,7,8,9
42103;507497;0,4,5,7,9
23662;270229;0,2,7,9
49221;601651;0,1,5,6
4710;45403;0,3,4,5
9767;102001;0,1,2
29090;338609;0,3,6,8,9
37057;441499;1,4,9
23641;269981;1,2,6,8,9
29506;344111;1,3,4
45403;551017;0,1,5,7
4697;45281;1,2,4,5,8
42824;516991;1,5,6,9
44735;542123;1,2,3,4,5
44239;535607;0,3,5,6,7
22595;256957;2,5,6,7,9
35374;419777;1,4,7,9
34900;413807;0,1,3,4,7,8
46600;567053;0,3,5,6,7
7775;79337;3,7,9
26771;309571;0,1,3,5,7,9
28209;327517;1,2,3,5,7
19350;216829;1,2,6,8,9
22814;259691;1,2,5,6,9
48245;588463;3,4,5,6,8
6557;65647;4,5,6,7
44954;545063;0,3,4,5,6
918;7187;1,7,8
47805;582887;2,5,7,8
100;541;1,4,5
2665;23971;1,2,3,7,9
43822;529979;2,5,7,9
26445;305423;0,2,3,4,5
15493;169943;1,3,4,6,9
48519;592369;2,3,5,6,9
23601;269419;1,2,4,6,9
45850;556967;5,6,7,9
42346;510707;0,1,5,7
36208;430709;0,3,4,7,9
43646;527563;2,3,5,6,7
6797;68311;1,3,6,8
10062;105467;0,1,4,5,6,7
7344;74449;4,7,9
29253;340889;0,3,4,8,9
14237;154579;1,4,5,7,9
21979;249199;1,2,4,9
20534;231197;1,2,3,7,9
14248;154699;1,4,5,6,9
33652;397373;3,7,9
31408;368293;2,3,6,8,9
1297;10631;0,1,3,6
2733;24683;2,3,4,6,8
30364;354839;3,4,5,8,9
47425;577879;5,7,8,9
20120;226199;1,2,6,9
1612;13633;1,3,6
43674;527981;1,2,5,7,8,9
14569;158597;1,5,7,8,9
16092;177091;0,1,7,9
32141;378011;0,1,3,7,8
3290;30469;0,3,4,6,9
11391;121007;0,1,2,7
2607;23399;2,3,9
32358;380837;0,3,7,8
36569;435059;0,3,4,5,9
7779;79379;3,7,9
7312;74131;1,3,4,7
9442;98323;2,3,8,9
39307;470957;0,4,5,7,9
31952;375511;1,3,5,7
24205;277003;0,2,3,7
36629;435751;1,3,4,5,7
47099;573523;2,3,5,7
47840;583339;3,5,8,9
32781;386233;2,3,6,8
21407;242201;0,1,2,4
3093;28429;2,4,8,9
42403;511453;1,3,4,5
44775;542687;2,4,5,6,7,8
17781;197539;1,3,5,7,9
5687;56041;0,1,4,5,6
19156;214351;1,2,3,4,5
37050;441361;1,3,4,6
29846;348389;3,4,8,9
39206;469769;4,6,7,9
13043;140411;0,1,4
18150;202021;0,1,2
3561;33223;2,3
49233;601813;0,1,3,6,8
23816;272179;1,2,7,9
7859;80251;0,1,2,5,8
21096;238423;2,3,4,8
6211;61723;1,2,3,6,7
22103;250841;0,1,2,4,5,8
21294;240893;0,2,3,4,8,9
26646;308017;0,1,3,7,8
14896;162611;1,2,6
35279;418631;1,3,4,6,8
6270;62459;2,4,5,6,9
12847;138077;0,1,3,7,8
40042;480449;0,4,8,9
38173;456107;0,1,4,5,6,7
22823;259801;0,1,2,5,8,9
14825;161717;1,6,7
22524;255977;2,5,7,9
38285;457553;3,4,5,7
34115;403537;0,3,4,5,7
42334;510553;0,1,3,5
47202;574967;4,5,6,7,9
14116;153073;0,1,3,5,7
13071;140689;0,1,4,6,8,9
36106;429427;2,4,7,9
9311;96737;3,6,7,9
20601;232007;0,2,3,7
32373;381001;0,1,3,8
9145;94841;1,4,8,9
34424;407657;0,4,5,6,7
21483;243197;1,2,3,4,7,9
31049;363829;2,3,6,8,9
25357;291619;1,2,6,9
9172;95143;1,3,4,5,9
11328;120319;0,1,2,3,9
9700;101281;0,1,2,8
28281;328381;1,2,3,8
25705;296201;0,1,2,6,9
3706;34693;3,4,6,9
45723;555277;2,5,7
37097;442027;0,2,4,7
38521;460871;0,1,4,6,7,8
36555;434909;0,3,4,9
17930;199357;1,3,5,7,9
27194;314957;1,3,4,5,7,9
48159;587437;3,4,5,7,8
28049;325517;1,2,3,5,7
688;5167;1,5,6,7
29092;338669;3,6,8,9
48942;597827;2,5,7,8,9
19890;223337;2,3,7
24614;282101;0,1,2,8
14535;158201;0,1,2,5,8
15891;174673;1,3,4,6,7
25777;297061;0,1,2,6,7,9
13466;145517;1,4,5,7
3460;32257;2,3,5,7
33273;392489;2,3,4,8,9
46382;564163;1,3,4,5,6
36679;436459;3,4,5,6,9
39011;467399;3,4,6,7,9
265;1697;1,6,7,9
6095;60427;0,2,4,6,7
10839;114617;1,4,6,7
2219;19559;1,5,9
44409;537773;3,5,7
34951;414451;1,4,5
18191;202591;0,1,2,5,9
4443;42467;2,4,6,7
18245;203293;0,2,3,9
6294;62701;0,1,2,6,7
4951;48073;0,3,4,7,8
600;4409;0,4,9
45915;557863;3,5,6,7,8
19338;216703;0,1,2,3,6,7
26353;304391;0,1,3,4,9
29263;340939;0,3,4,9
12486;133853;1,3,5,8
25622;295073;0,2,3,5,7,9
11023;116747;1,4,6,7
6136;60899;0,6,8,9
12309;131777;1,3,7
20569;231589;1,2,3,5,8,9
18596;207523;0,2,3,5,7
42900;517919;1,5,7,9
15961;175673;1,3,5,6,7
13032;140281;0,1,2,4,8
7921;80929;0,2,8,9
4479;42839;2,3,4,8,9
45475;551963;1,3,5,6,9
49250;602039;0,2,3,6,9
181;1087;0,1,7,8
29384;342469;2,3,4,6,9
43298;523021;0,1,2,3,5
33353;393473;3,4,7,9
13566;146683;1,3,4,6,8
31398;368171;1,3,6,7,8
44350;536929;2,3,5,6,9
21611;244711;1,2,4,7
4692;45197;1,4,5,7,9
8648;89293;2,3,8,9
42306;510157;0,1,5,7
28315;328883;2,3,8
23987;274333;2,3,4,7
45524;552703;0,2,3,5,7
6482;64871;1,4,6,7,8
14387;156371;1,3,5,6,7
9306;96667;6,7,9
27317;316507;0,1,3,5,6,7
14668;159791;1,5,7,9
12827;137831;1,3,7,8
539;3889;3,8,9
8732;90173;0,1,3,7,9
32349;380657;0,3,5,6,7,8
22759;258977;2,5,7,8,9
23108;263503;0,2,3,5,6
40220;482717;1,2,4,7,8
6920;69821;1,2,6,8,9
1392;11551;1,5
21779;246803;0,2,3,4,6,8
3386;31469;1,3,4,6,9
36797;438091;0,1,3,4,8,9
7913;80833;0,3,8
31578;370693;0,3,6,7,9
29229;340583;0,3,4,5,8
22667;257893;2,3,5,7,8,9
33107;390449;0,3,4,9
41440;498779;4,7,8,9
15253;166979;1,6,7,9
6612;66293;2,3,6,9
5587;54959;4,5,9
48173;587579;5,7,8,9
11084;117443;1,3,4,7
12529;134359;1,3,4,5,9
38594;461843;1,3,4,6,8
35125;416573;1,3,4,5,6,7
21302;241013;0,1,2,3,4
30347;354647;3,4,5,6,7
8552;88117;1,7,8
33413;394187;1,3,4,7,8,9
27239;315551;1,3,5
576;4211;1,2,4
19987;224591;1,2,4,5,9
38537;461011;0,1,4,6
46732;568907;0,5,6,7,8,9
28516;331369;1,3,6,9
6169;61331;1,3,6
17707;196657;1,5,6,7,9
29045;338159;1,3,5,8,9
18625;207877;0,2,7,8
6311;62921;1,2,6,9
29958;349813;
42265;509681;0,1,5,6,8,9
48908;597409;0,4,5,7,9
29094;338687;3,6,7,8
18317;204151;0,1,2,4,5
24269;277859;2,5,7,8,9
41674;501731;0,1,3,5,7
35629;423127;1,2,3,4,7
34530;408971;0,1,4,7,8,9
2037;17747;1,4,7
35207;417727;1,2,4,7
44757;542447;2,4,5,7
26069;300851;0,1,3,5,8
11723;124823;1,2,3,4,8
27512;318841;1,3,4,8
46722;568751;1,5,6,7,8
21266;240571;0,1,2,4,5,7
4893;47459;4,5,7,9
23588;269257;2,5,6,7,9
14393;156491;1,4,5,6,9
21950;248827;2,4,7,8
44494;538871;1,3,5,7,8
36319;432007;0,2,3,4,7
17462;193577;1,3,5,7,9
17855;198409;0,1,4,8,9
28153;326869;2,3,6,8,9
21204;239783;2,3,7,8,9
29529;344293;2,3,4,9
2683;24107;0,1,2,4,7
24106;275827;2,5,7,8
17383;192629;1,2,6,9
47936;584677;4,5,6,7,8
43635;527399;2,3,5,7,9
28488;331043;0,1,3,4
44053;533003;0,3,5
33585;396479;3,4,6,7,9
9591;99989;8,9
2970;27077;0,2,7
15057;164449;1,4,6,9
6015;59473;3,4,5,7,9
32443;381937;1,3,7,8,9
8798;90947;0,4,7,9
24176;276629;2,6,7,9
15565;170767;0,1,6,7
22710;258413;1,2,3,4,5,8
10492;110543;0,1,3,4,5
47316;576461;1,4,5,6,7
48999;598681;1,5,6,8,9
18332;204367;0,2,3,4,6,7
30420;355529;2,3,5,9
49829;609589;0,5,6,8,9
48327;589609;0,5,6,8,9
10401;109397;0,1,3,7,9
1034;8237;2,3,7,8
32073;377059;0,3,5,7,9
2388;21247;1,2,4,7
16434;181253;1,2,3,5,8
27401;317557;1,3,5,7
12384;132667;1,2,3,6,7
20592;231893;1,2,3,8,9
40811;490571;0,1,4,5,7,9
5610;55217;1,2,5,7
9180;95231;1,2,3,5,9
48479;591827;1,2,5,7,8,9
23534;268729;2,6,7,8,9
43141;521051;0,1,2,5
2978;27191;1,2,7,9
45659;554447;4,5,7
9944;104113;0,1,3,4
8514;87679;6,7,8,9
32724;385531;1,3,5,8
42537;513257;1,2,3,5,7
2101;18329;1,2,3,8,9
49169;600949;0,4,6,9
13787;149297;1,2,4,7,9
29843;348323;2,3,4,8
47792;582731;1,2,3,5,7,8
5193;50647;0,4,5,6,7
3786;35543;3,4,5
33425;394363;3,4,6,9
6522;65287;2,5,6,7,8
212;1301;0,1,3
29759;347227;2,3,4,7
40205;482539;2,3,4,5,8,9
27288;316189;1,3,6,8,9
25833;297833;2,3,7,8,9
17000;187963;1,3,6,7,8,9
12192;130367;0,1,3,6,7
37565;448111;1,4,8
20061;225493;2,3,4,5,9
7207;72901;0,1,2,7,9
48213;588037;0,3,5,7,8
25525;293893;2,3,8,9
15567;170777;0,1,7
46781;569573;3,5,6,7,9
34850;413087;0,1,3,4,7,8
21787;246907;0,2,4,6,7,9
49673;607583;0,3,5,6,7,8
4744;45817;1,4,5,7,8
8624;89041;0,1,4,8,9
3502;32621;1,2,3,6
44301;536377;3,5,6,7
27375;317227;1,2,3,7
11472;121963;1,2,3,6,9
26792;309853;0,3,5,8,9
6004;59393;3,5,9
38985;467009;0,4,6,7,9
38432;459523;2,3,4,5,9
35135;416761;1,4,6,7
25568;294383;2,3,4,8,9
28414;330103;0,1,3
38191;456409;0,4,5,6,9
9534;99347;3,4,7,9
2655;23873;2,3,7,8
30098;351529;1,2,3,5,9
331;2221;1,2
432;3011;0,1,3
22943;261407;0,1,2,4,6,7
40099;481153;1,3,4,5,8
38600;461933;1,3,4,6,9
10469;110251;0,1,2,5
39785;477031;0,1,3,4,7
17654;195971;1,5,7,9
45623;553933;3,5,9
8208;84199;1,4,8,9
36731;437141;1,3,4,7
49353;603389;0,3,6,8,9
10411;109517;0,1,5,7,9
18547;206993;0,2,3,6,9
37123;442327;2,3,4,7
41185;495421;1,2,4,5,9
26079;300967;0,3,6,7,9
12095;129221;1,2,9
39162;469193;1,3,4,6,9
14323;155593;1,3,5,9
29772;347411;1,3,4,7
27638;320303;0,2,3
20361;229171;1,2,7,9
18289;203821;0,1,2,3,8
31618;371303;0,1,3,7
45902;557731;1,3,5,7
18885;210911;0,1,2,9
23761;271451;1,2,4,5,7
8978;92927;2,7,9
43109;520633;0,2,3,5,6
7240;73303;0,3,7
30447;355867;3,5,6,7,8
49625;606997;0,6,7,9
38506;460643;0,3,4,6
46834;570113;0,1,3,5,7
28465;330731;0,1,3,7
8910;92243;2,3,4,9
2757;24953;2,3,4,5,9
31271;366599;3,5,6,9
44981;545497;4,5,7,9
34272;405641;0,1,4,5,6
26329;304067;0,3,4,6,7
7227;73079;0,3,7,9
30813;360853;0,3,5,6,8
41067;493973;3,4,7,9
4532;43481;1,3,4,8
35204;417691;1,4,6,7,9
44043;532849;2,3,4,5,8,9
24996;287087;0,2,7,8
1893;16319;1,3,6,9
24227;277279;2,7,9
5914;58411;1,4,5,8
42938;518389;1,3,5,8,9
33461;394817;1,3,4,7,8,9
41656;501451;0,1,4,5
17510;194113;1,3,4,9
39670;475639;3,4,5,6,7,9
48489;591973;1,3,5,7,9
23505;268237;2,3,6,7,8
19754;221717;1,2,7
16270;179261;1,2,6,7,9
34271;405611;0,1,4,5,6
37451;446473;3,4,6,7
37729;450257;0,2,4,5,7
19240;215389;1,2,3,5,8,9
17817;197957;1,5,7,9
14688;160033;0,1,3,6
49099;600011;0,1,6
6348;63353;3,5,6
45644;554209;0,2,4,5,9
41839;504061;0,1,4,5,6
28026;325219;1,2,3,5,9
32964;388757;3,5,7,8
35290;418771;1,4,7,8
49318;602839;0,2,3,6,8,9
4806;46499;4,6,9
43725;528691;1,2,5,6,8,9
4772;46133;1,3,4,6
25360;291661;1,2,6,9
14024;152003;0,1,2,3,5
13925;150907;0,1,5,7,9
25402;292231;1,2,3,9
37393;445657;4,5,6,7
49982;611707;0,1,6,7
11371;120829;0,1,2,8,9
37403;445807;0,4,5,7,8
9490;98873;3,7,8,9
32721;385493;3,4,5,8,9
20519;230969;0,2,3,6,9
44121;533963;3,5,6,9
1250;10177;0,1,7
117;643;3,4,6
48524;592451;1,2,4,5,9
9393;97687;6,7,8,9
13597;147083;0,1,3,4,7,8
12160;130003;0,1,3
13574;146807;0,1,4,6,7,8
40929;492067;0,2,4,6,7,9
44727;542063;0,2,3,4,5,6
7675;78163;1,3,6,7,8
27927;324101;0,1,2,3,4
44327;536687;3,5,6,7,8
7784;79423;2,3,4,7,9
22600;257053;0,2,3,5,7
23508;268271;1,2,6,7,8
18472;206069;0,2,6,9
9182;95239;2,3,5,9
37070;441647;1,4,6,7
42852;517337;1,3,5,7
18635;208001;0,1,2,8
45394;550937;0,3,5,7,9
13039;140363;0,1,3,4,6
46662;567943;3,4,5,6,7,9
2028;17657;1,5,6,7
1955;16943;1,3,4,6,9
4569;43913;1,3,4,9
37258;443909;0,3,4,9
10611;111871;1,7,8
551;4001;0,1,4
8662;89449;4,8,9
26449;305477;0,3,4,5,7
33748;398557;3,5,7,8,9
31114;364643;3,4,6
20693;233267;2,3,6,7
13726;148663;1,3,4,6,8
572;4157;1,4,5,7
23789;271811;1,2,7,8
27843;322939;2,3,9
1696;14461;1,4,6
5655;55717;1,5,7
12496;133999;1,3,9
15317;167711;1,6,7
20684;233159;1,2,3,5,9
12143;129757;1,2,5,7,9
39338;471391;1,3,4,7,9
49731;608383;0,3,6,8
15932;175277;1,2,5,7
34249;405341;0,1,3,4,5
13132;141413;1,3,4
7747;79031;0,1,3,7,9
17568;194917;1,4,7,9
45625;553963;3,5,6,9
9556;99581;1,5,8,9
29837;348247;2,3,4,7,8
10598;111773;1,3,7
2729;24631;1,2,3,4,6
27372;317189;1,3,7,8,9
23221;264893;2,3,4,6,8,9
25821;297659;2,5,6,7,9
12382;132647;1,2,3,4,6,7
90;463;3,4,6
2050;17891;1,7,8,9
42157;508229;0,2,5,8,9
23392;266977;2,6,7,9
42982;518983;1,3,5,8,9
14966;163409;0,1,3,4,6,9
39522;473833;3,4,7,8
45664;554531;1,3,4,5
10681;112757;1,2,5,7
35150;417017;0,1,4,7
47900;584141;1,4,5,8
4709;45389;3,4,5,8,9
471;3343;3,4
7891;80651;0,1,5,6,8
9341;97039;0,3,7,9
6321;63029;0,2,3,6,9
18819;210131;0,1,2,3
2022;17581;1,5,7,8
4622;44483;3,4,8
30539;357229;2,3,5,7,9
45982;558793;3,5,7,8,9
48544;592661;1,2,5,6,9
40690;489011;0,1,4,8,9
19214;215051;0,1,2,5
49679;607697;0,6,7,9
34711;411253;1,2,3,4,5
14167;153719;1,3,5,7,9
37574;448193;
43511;525887;2,5,7,8
8332;85619;1,5,6,8,9
11028;116819;1,6,8,9
33006;389269;2,3,6,8,9
14360;156019;0,1,5,6,9
23878;272911;1,2,7,9
46705;568481;1,4,5,6,8
43358;523903;0,2,3,5,9
28911;336503;0,3,5,6
41601;500809;0,5,8,9
1229;9973;3,7,9
34247;405299;0,2,4,5,9
30651;358613;1,3,5,6,8
42950;518543;1,3,4,5,8
17839;198223;1,2,3,8,9
10243;107641;0,1,4,6,7
20814;234799;2,3,4,7,9
21046;237883;2,3,7,8
43163;521359;1,2,3,5,9
724;5479;4,5,7,9
23180;264353;2,3,4,5,6
8477;87299;2,7,8,9
11637;123829;1,2,3,8,9
13936;151013;0,1,3,5
4510;43189;
20347;228961;1,2,6,8,9
13601;147137;1,3,4,7
8529;87833;3,7,8
9024;93463;3,4,6,9
38909;465917;1,4,5,6,7,9
20846;235159;1,2,3,5,9
49995;611903;0,1,3,6,9
5165;50329;0,2,3,5,9
45736;555461;1,4,5,6
1276;10429;0,1,2,4,9
2466;22013;0,1,2,3
17904;198967;1,6,7,8,9
35757;424729;2,4,7,9
32031;376583;3,5,6,7,8
12696;136343;1,3,4,6
451;3187;1,3,7,8
17953;199637;1,3,6,7,9
44347;536909;0,3,5,6,9
33637;397211;1,2,3,7,9
725;5483;3,4,5,8
26256;303257;0,2,3,5,7
12783;137303;0,1,3,7
18518;206593;0,2,3,5,6,9
1466;12263;1,2,3,6
36578;435179;1,3,4,5,7,9
14059;152419;1,2,4,5,9
21609;244691;1,2,4,6,9
4241;40459;0,4,5,9
23828;272269;2,6,7,9
44033;532739;2,3,5,7,9
19818;222499;2,4,9
23807;272011;0,1,2,7
33003;389219;1,2,3,8,9
47155;574297;2,4,5,7,9
27418;317731;1,3,7
18179;202393;0,2,3,9
42760;516251;1,2,5,6
23617;269623;2,3,6,9
26120;301471;0,1,3,4,7
20244;227699;2,6,7,9
2494;22273;2,3,7
6204;61657;1,5,6,7
35592;422707;0,2,4,7
21726;246187;1,2,4,6,7,8
35080;415993;1,3,4,5,9
47002;572323;2,3,5,7
17292;191561;1,5,6,9
46399;564359;3,4,5,6,9
43439;524971;1,2,4,5,7,9
28951;336911;1,3,6,9
20236;227611;1,2,6,7
21431;242509;0,2,4,5,9
41989;505927;0,2,5,7,9
42929;518239;1,2,3,5,8,9
47864;583621;1,2,3,5,6,8
25947;299359;2,3,5,9
18212;202841;0,1,2,4,8
42161;508271;0,1,2,5,7,8
26279;303491;0,1,3,4,9
27621;320113;0,1,2,3
48221;588121;1,2,5,8
394;2707;0,2,7
16837;186007;0,1,6,7,8
27817;322589;2,3,5,8,9
20235;227609;0,2,6,7,9
20276;228211;1,2,8
27968;324587;2,3,4,5,7,8
44953;545057;0,4,5,7
18514;206519;0,1,2,5,6,9
