76;00000000000000000000000000011333;1,3
77;00000000000000000000000000012011;0,1,2
78;00000000000000000000000000012031;0,1,2,3
79;00000000000000000000000000012101;0,1,2
80;00000000000000000000000000012121;1,2
81;00000000000000000000000000012203;0,1,2,3
82;00000000000000000000000000012211;1,2
83;00000000000000000000000000012233;1,2,3
84;00000000000000000000000000012301;0,1,2,3
85;00000000000000000000000000012313;1,2,3
86;00000000000000000000000000012323;1,2,3
87;00000000000000000000000000013001;0,1,3
88;00000000000000000000000000013021;0,1,2,3
89;00000000000000000000000000013031;0,1,3
90;00000000000000000000000000013033;0,1,3
91;00000000000000000000000000013103;0,1,3
92;00000000000000000000000000013133;1,3
93;00000000000000000000000000013213;1,2,3
94;00000000000000000000000000013223;1,2,3
95;00000000000000000000000000013303;0,1,3
96;00000000000000000000000000013313;1,3
97;00000000000000000000000000013331;1,3
98;00000000000000000000000000020021;0,1,2
99;00000000000000000000000000020023;0,2,3
100;00000000000000000000000000020131;0,1,2,3
101;00000000000000000000000000020203;0,2,3
102;00000000000000000000000000020231;0,1,2,3
103;00000000000000000000000000020303;0,2,3
104;00000000000000000000000000020321;0,1,2,3
105;00000000000000000000000000020323;0,2,3
106;00000000000000000000000000021001;0,1,2
107;00000000000000000000000000021023;0,1,2,3
108;00000000000000000000000000021101;0,1,2
109;00000000000000000000000000021113;1,2,3
110;00000000000000000000000000021121;1,2
111;00000000000000000000000000021133;1,2,3
112;00000000000000000000000000021211;1,2
113;00000000000000000000000000021221;1,2
114;00000000000000000000000000021223;1,2,3
115;00000000000000000000000000021313;1,2,3
116;00000000000000000000000000022001;0,1,2
117;00000000000000000000000000022003;0,2,3
118;00000000000000000000000000022013;0,1,2,3
119;00000000000000000000000000022031;0,1,2,3
120;00000000000000000000000000022103;0,1,2,3
121;00000000000000000000000000022111;1,2
122;00000000000000000000000000022201;0,1,2
123;00000000000000000000000000022211;1,2
124;00000000000000000000000000022223;2,3
125;00000000000000000000000000022303;0,2,3
126;00000000000000000000000000022331;1,2,3
127;00000000000000000000000000023011;0,1,2,3
128;00000000000000000000000000023033;0,2,3
129;00000000000000000000000000023113;1,2,3
130;00000000000000000000000000023131;1,2,3
131;00000000000000000000000000023203;0,2,3
132;00000000000000000000000000023213;1,2,3
133;00000000000000000000000000023233;2,3
134;00000000000000000000000000023311;1,2,3
135;00000000000000000000000000023321;1,2,3
136;00000000000000000000000000030001;0,1,3
137;00000000000000000000000000030011;0,1,3
138;00000000000000000000000000030103;0,1,3
139;00000000000000000000000000030131;0,1,3
140;00000000000000000000000000030221;0,1,2,3
141;00000000000000000000000000030223;0,2,3
142;00000000000000000000000000030311;0,1,3
143;00000000000000000000000000030313;0,1,3
144;00000000000000000000000000030323;0,2,3
145;00000000000000000000000000030331;0,1,3
146;00000000000000000000000000031013;0,1,3
147;00000000000000000000000000031111;1,3
148;00000000000000000000000000031121;1,2,3
149;00000000000000000000000000031123;1,2,3
150;00000000000000000000000000031133;1,3
151;00000000000000000000000000031231;1,2,3
152;00000000000000000000000000031301;0,1,3
153;00000000000000000000000000031303;0,1,3
154;00000000000000000000000000031313;1,3
155;00000000000000000000000000032023;0,2,3
156;00000000000000000000000000032033;0,2,3
157;00000000000000000000000000032113;1,2,3
158;00000000000000000000000000032201;0,1,2,3
159;00000000000000000000000000032221;1,2,3
160;00000000000000000000000000032231;1,2,3
161;00000000000000000000000000032303;0,2,3
162;00000000000000000000000000032321;1,2,3
163;00000000000000000000000000033013;0,1,3
164;00000000000000000000000000033023;0,2,3
165;00000000000000000000000000033101;0,1,3
166;00000000000000000000000000033113;1,3
167;00000000000000000000000000033133;1,3
168;00000000000000000000000000033211;1,2,3
169;00000000000000000000000000033301;0,1,3
170;00000000000000000000000000033311;1,3
171;00000000000000000000000000033323;2,3
172;00000000000000000000000000033331;1,3
173;00000000000000000000000000100013;0,1,3
174;00000000000000000000000000100021;0,1,2
175;00000000000000000000000000100033;0,1,3
176;00000000000000000000000000100121;0,1,2
177;00000000000000000000000000100123;0,1,2,3
178;00000000000000000000000000100211;0,1,2
179;00000000000000000000000000100213;0,1,2,3
180;00000000000000000000000000100231;0,1,2,3
181;00000000000000000000000000100333;0,1,3
182;00000000000000000000000000101003;0,1,3
183;00000000000000000000000000101011;0,1
184;00000000000000000000000000101021;0,1,2
185;00000000000000000000000000101033;0,1,3
186;00000000000000000000000000101111;0,1
187;00000000000000000000000000101131;0,1,3
188;00000000000000000000000000101203;0,1,2,3
189;00000000000000000000000000101221;0,1,2
190;00000000000000000000000000101333;0,1,3
191;00000000000000000000000000102001;0,1,2
192;00000000000000000000000000102023;0,1,2,3
193;00000000000000000000000000102103;0,1,2,3
194;00000000000000000000000000102131;0,1,2,3
195;00000000000000000000000000102203;0,1,2,3
196;00000000000000000000000000102221;0,1,2
197;00000000000000000000000000102301;0,1,2,3
198;00000000000000000000000000102331;0,1,2,3
199;00000000000000000000000000103001;0,1,3
200;00000000000000000000000000103013;0,1,3
201;00000000000000000000000000103031;0,1,3
202;00000000000000000000000000103033;0,1,3
203;00000000000000000000000000103111;0,1,3
204;00000000000000000000000000103201;0,1,2,3
205;00000000000000000000000000103223;0,1,2,3
206;00000000000000000000000000103331;0,1,3
207;00000000000000000000000000103333;0,1,3
208;00000000000000000000000000110003;0,1,3
209;00000000000000000000000000110021;0,1,2
210;00000000000000000000000000110023;0,1,2,3
211;00000000000000000000000000110101;0,1
212;00000000000000000000000000110111;0,1
213;00000000000000000000000000110113;0,1,3
214;00000000000000000000000000110123;0,1,2,3
215;00000000000000000000000000110213;0,1,2,3
216;00000000000000000000000000110221;0,1,2
217;00000000000000000000000000110233;0,1,2,3
218;00000000000000000000000000111101;0,1
219;00000000000000000000000000111113;1,3
220;00000000000000000000000000111131;1,3
221;00000000000000000000000000111211;1,2
222;00000000000000000000000000111313;1,3
223;00000000000000000000000000112001;0,1,2
224;00000000000000000000000000112033;0,1,2,3
225;00000000000000000000000000112103;0,1,2,3
226;00000000000000000000000000112111;1,2
227;00000000000000000000000000112121;1,2
228;00000000000000000000000000112133;1,2,3
229;00000000000000000000000000112213;1,2,3
230;00000000000000000000000000112223;1,2,3
231;00000000000000000000000000112231;1,2,3
232;00000000000000000000000000112303;0,1,2,3
233;00000000000000000000000000112333;1,2,3
234;00000000000000000000000000113021;0,1,2,3
235;00000000000000000000000000113023;0,1,2,3
236;00000000000000000000000000113033;0,1,3
237;00000000000000000000000000113101;0,1,3
238;00000000000000000000000000113111;1,3
239;00000000000000000000000000113123;1,2,3
240;00000000000000000000000000113213;1,2,3
241;00000000000000000000000000113303;0,1,3
242;00000000000000000000000000113323;1,2,3
243;00000000000000000000000000120013;0,1,2,3
244;00000000000000000000000000120031;0,1,2,3
245;00000000000000000000000000120101;0,1,2
246;00000000000000000000000000120113;0,1,2,3
247;00000000000000000000000000120133;0,1,2,3
248;00000000000000000000000000120203;0,1,2,3
249;00000000000000000000000000120223;0,1,2,3
250;00000000000000000000000000120233;0,1,2,3
251;00000000000000000000000000120331;0,1,2,3
252;00000000000000000000000000121001;0,1,2
253;00000000000000000000000000121013;0,1,2,3
254;00000000000000000000000000121021;0,1,2
255;00000000000000000000000000121031;0,1,2,3
256;00000000000000000000000000121103;0,1,2,3
257;00000000000000000000000000121111;1,2
258;00000000000000000000000000121123;1,2,3
259;00000000000000000000000000121211;1,2
260;00000000000000000000000000121321;1,2,3
261;00000000000000000000000000121333;1,2,3
262;00000000000000000000000000122003;0,1,2,3
263;00000000000000000000000000122011;0,1,2
264;00000000000000000000000000122131;1,2,3
265;00000000000000000000000000122201;0,1,2
266;00000000000000000000000000122203;0,1,2,3
267;00000000000000000000000000122231;1,2,3
268;00000000000000000000000000122321;1,2,3
269;00000000000000000000000000122323;1,2,3
270;00000000000000000000000000123011;0,1,2,3
271;00000000000000000000000000123031;0,1,2,3
272;00000000000000000000000000123103;0,1,2,3
273;00000000000000000000000000123121;1,2,3
274;00000000000000000000000000123133;1,2,3
275;00000000000000000000000000123301;0,1,2,3
276;00000000000000000000000000123313;1,2,3
277;00000000000000000000000000123323;1,2,3
278;00000000000000000000000000123331;1,2,3
279;00000000000000000000000000130021;0,1,2,3
280;00000000000000000000000000130103;0,1,3
281;00000000000000000000000000130133;0,1,3
282;00000000000000000000000000130213;0,1,2,3
283;00000000000000000000000000130313;0,1,3
284;00000000000000000000000000131011;0,1,3
285;00000000000000000000000000131023;0,1,2,3
286;00000000000000000000000000131033;0,1,3
287;00000000000000000000000000131101;0,1,3
288;00000000000000000000000000131111;1,3
289;00000000000000000000000000131113;1,3
290;00000000000000000000000000131201;0,1,2,3
291;00000000000000000000000000131231;1,2,3
292;00000000000000000000000000131303;0,1,3
293;00000000000000000000000000131321;1,2,3
294;00000000000000000000000000132023;0,1,2,3
295;00000000000000000000000000132031;0,1,2,3
296;00000000000000000000000000132131;1,2,3
297;00000000000000000000000000132133;1,2,3
298;00000000000000000000000000132311;1,2,3
299;00000000000000000000000000132323;1,2,3
300;00000000000000000000000000133003;0,1,3
301;00000000000000000000000000133021;0,1,2,3
302;00000000000000000000000000133031;0,1,3
303;00000000000000000000000000133033;0,1,3
304;00000000000000000000000000133103;0,1,3
305;00000000000000000000000000133123;1,2,3
306;00000000000000000000000000133201;0,1,2,3
307;00000000000000000000000000133223;1,2,3
308;00000000000000000000000000133231;1,2,3
309;00000000000000000000000000133313;1,3
310;00000000000000000000000000200011;0,1,2
311;00000000000000000000000000200033;0,2,3
312;00000000000000000000000000200111;0,1,2
313;00000000000000000000000000200201;0,1,2
314;00000000000000000000000000200203;0,2,3
315;00000000000000000000000000200213;0,1,2,3
316;00000000000000000000000000200221;0,1,2
317;00000000000000000000000000200303;0,2,3
318;00000000000000000000000000200333;0,2,3
319;00000000000000000000000000201001;0,1,2
320;00000000000000000000000000201101;0,1,2
321;00000000000000000000000000201103;0,1,2,3
322;00000000000000000000000000201121;0,1,2
323;00000000000000000000000000201131;0,1,2,3
324;00000000000000000000000000201133;0,1,2,3
325;00000000000000000000000000201221;0,1,2
326;00000000000000000000000000201301;0,1,2,3
327;00000000000000000000000000202003;0,2,3
328;00000000000000000000000000202123;0,1,2,3
329;00000000000000000000000000202133;0,1,2,3
330;00000000000000000000000000202211;0,1,2
331;00000000000000000000000000202231;0,1,2,3
332;00000000000000000000000000202331;0,1,2,3
333;00000000000000000000000000202333;0,2,3
334;00000000000000000000000000203003;0,2,3
335;00000000000000000000000000203023;0,2,3
336;00000000000000000000000000203123;0,1,2,3
337;00000000000000000000000000203131;0,1,2,3
338;00000000000000000000000000203201;0,1,2,3
339;00000000000000000000000000203221;0,1,2,3
340;00000000000000000000000000203233;0,2,3
341;00000000000000000000000000203311;0,1,2,3
342;00000000000000000000000000203321;0,1,2,3
343;00000000000000000000000000210011;0,1,2
344;00000000000000000000000000210013;0,1,2,3
345;00000000000000000000000000210131;0,1,2,3
346;00000000000000000000000000210203;0,1,2,3
347;00000000000000000000000000210211;0,1,2
348;00000000000000000000000000210223;0,1,2,3
349;00000000000000000000000000210233;0,1,2,3
350;00000000000000000000000000210311;0,1,2,3
351;00000000000000000000000000211003;0,1,2,3
352;00000000000000000000000000211021;0,1,2
353;00000000000000000000000000211031;0,1,2,3
354;00000000000000000000000000211033;0,1,2,3
355;00000000000000000000000000211111;1,2
356;00000000000000000000000000211121;1,2
357;00000000000000000000000000211133;1,2,3
358;00000000000000000000000000211223;1,2,3
359;00000000000000000000000000211301;0,1,2,3
360;00000000000000000000000000211313;1,2,3
361;00000000000000000000000000212011;0,1,2
362;00000000000000000000000000212021;0,1,2
363;00000000000000000000000000212033;0,1,2,3
364;00000000000000000000000000212123;1,2,3
365;00000000000000000000000000212203;0,1,2,3
366;00000000000000000000000000212221;1,2
367;00000000000000000000000000212231;1,2,3
368;00000000000000000000000000213013;0,1,2,3
369;00000000000000000000000000213121;1,2,3
370;00000000000000000000000000213203;0,1,2,3
371;00000000000000000000000000213223;1,2,3
372;00000000000000000000000000213233;1,2,3
373;00000000000000000000000000213311;1,2,3
374;00000000000000000000000000213313;1,2,3
375;00000000000000000000000000213331;1,2,3
376;00000000000000000000000000220103;0,1,2,3
377;00000000000000000000000000220133;0,1,2,3
378;00000000000000000000000000220201;0,1,2
379;00000000000000000000000000220301;0,1,2,3
380;00000000000000000000000000220321;0,1,2,3
381;00000000000000000000000000220331;0,1,2,3
382;00000000000000000000000000221021;0,1,2
383;00000000000000000000000000221113;1,2,3
384;00000000000000000000000000221201;0,1,2
385;00000000000000000000000000221203;0,1,2,3
386;00000000000000000000000000221213;1,2,3
387;00000000000000000000000000221233;1,2,3
388;00000000000000000000000000221311;1,2,3
389;00000000000000000000000000221323;1,2,3
390;00000000000000000000000000221333;1,2,3
391;00000000000000000000000000222001;0,1,2
392;00000000000000000000000000222011;0,1,2
393;00000000000000000000000000222023;0,2,3
394;00000000000000000000000000222103;0,1,2,3
395;00000000000000000000000000222113;1,2,3
396;00000000000000000000000000222121;1,2
397;00000000000000000000000000222133;1,2,3
398;00000000000000000000000000222221;1,2
399;00000000000000000000000000222223;2,3
400;00000000000000000000000000222311;1,2,3
401;00000000000000000000000000222331;1,2,3
402;00000000000000000000000000223001;0,1,2,3
403;00000000000000000000000000223033;0,2,3
404;00000000000000000000000000223121;1,2,3
405;00000000000000000000000000223211;1,2,3
406;00000000000000000000000000223213;1,2,3
407;00000000000000000000000000223231;1,2,3
408;00000000000000000000000000223301;0,1,2,3
409;00000000000000000000000000223303;0,2,3
410;00000000000000000000000000230003;0,2,3
411;00000000000000000000000000230101;0,1,2,3
412;00000000000000000000000000230111;0,1,2,3
413;00000000000000000000000000230123;0,1,2,3
414;00000000000000000000000000230203;0,2,3
415;00000000000000000000000000230221;0,1,2,3
416;00000000000000000000000000230231;0,1,2,3
417;00000000000000000000000000230333;0,2,3
418;00000000000000000000000000231013;0,1,2,3
419;00000000000000000000000000231101;0,1,2,3
420;00000000000000000000000000231113;1,2,3
421;00000000000000000000000000231131;1,2,3
422;00000000000000000000000000231211;1,2,3
423;00000000000000000000000000231233;1,2,3
424;00000000000000000000000000231323;1,2,3
425;00000000000000000000000000232021;0,1,2,3
426;00000000000000000000000000232031;0,1,2,3
427;00000000000000000000000000232103;0,1,2,3
428;00000000000000000000000000232121;1,2,3
429;00000000000000000000000000232123;1,2,3
430;00000000000000000000000000232313;1,2,3
431;00000000000000000000000000232321;1,2,3
432;00000000000000000000000000233003;0,2,3
433;00000000000000000000000000233023;0,2,3
434;00000000000000000000000000233033;0,2,3
435;00000000000000000000000000233131;1,2,3
436;00000000000000000000000000233201;0,1,2,3
437;00000000000000000000000000233221;1,2,3
438;00000000000000000000000000233311;1,2,3
439;00000000000000000000000000233323;2,3
440;00000000000000000000000000300013;0,1,3
441;00000000000000000000000000300023;0,2,3
442;00000000000000000000000000300101;0,1,3
443;00000000000000000000000000300211;0,1,2,3
444;00000000000000000000000000300233;0,2,3
445;00000000000000000000000000300301;0,1,3
446;00000000000000000000000000301001;0,1,3
447;00000000000000000000000000301123;0,1,2,3
448;00000000000000000000000000301133;0,1,3
449;00000000000000000000000000301201;0,1,2,3
450;00000000000000000000000000301231;0,1,2,3
451;00000000000000000000000000301303;0,1,3
452;00000000000000000000000000301313;0,1,3
453;00000000000000000000000000302003;0,2,3
454;00000000000000000000000000302021;0,1,2,3
455;00000000000000000000000000302101;0,1,2,3
456;00000000000000000000000000302111;0,1,2,3
457;00000000000000000000000000302131;0,1,2,3
458;00000000000000000000000000302303;0,2,3
459;00000000000000000000000000302311;0,1,2,3
460;00000000000000000000000000302321;0,1,2,3
461;00000000000000000000000000302323;0,2,3
462;00000000000000000000000000303013;0,1,3
463;00000000000000000000000000303203;0,2,3
464;00000000000000000000000000303211;0,1,2,3
465;00000000000000000000000000303223;0,2,3
466;00000000000000000000000000303301;0,1,3
467;00000000000000000000000000303313;0,1,3
468;00000000000000000000000000303323;0,2,3
469;00000000000000000000000000310001;0,1,3
470;00000000000000000000000000310003;0,1,3
471;00000000000000000000000000310033;0,1,3
472;00000000000000000000000000310103;0,1,3
473;00000000000000000000000000310133;0,1,3
474;00000000000000000000000000310201;0,1,2,3
475;00000000000000000000000000310223;0,1,2,3
476;00000000000000000000000000310231;0,1,2,3
477;00000000000000000000000000310331;0,1,3
478;00000000000000000000000000310333;0,1,3
479;00000000000000000000000000311033;0,1,3
480;00000000000000000000000000311111;1,3
481;00000000000000000000000000311221;1,2,3
482;00000000000000000000000000311321;1,2,3
483;00000000000000000000000000312001;0,1,2,3
484;00000000000000000000000000312011;0,1,2,3
485;00000000000000000000000000312013;0,1,2,3
486;00000000000000000000000000312023;0,1,2,3
487;00000000000000000000000000312031;0,1,2,3
488;00000000000000000000000000312203;0,1,2,3
489;00000000000000000000000000312223;1,2,3
490;00000000000000000000000000312313;1,2,3
491;00000000000000000000000000312331;1,2,3
492;00000000000000000000000000313013;0,1,3
493;00000000000000000000000000313021;0,1,2,3
494;00000000000000000000000000313031;0,1,3
495;00000000000000000000000000313103;0,1,3
496;00000000000000000000000000313111;1,3
497;00000000000000000000000000313123;1,2,3
498;00000000000000000000000000313211;1,2,3
499;00000000000000000000000000313213;1,2,3
500;00000000000000000000000000313303;0,1,3
501;00000000000000000000000000313331;1,3
502;00000000000000000000000000313333;1,3
503;00000000000000000000000000320021;0,1,2,3
504;00000000000000000000000000320113;0,1,2,3
505;00000000000000000000000000320131;0,1,2,3
506;00000000000000000000000000320201;0,1,2,3
507;00000000000000000000000000320213;0,1,2,3
508;00000000000000000000000000320233;0,2,3
509;00000000000000000000000000320311;0,1,2,3
510;00000000000000000000000000320323;0,2,3
511;00000000000000000000000000321023;0,1,2,3
512;00000000000000000000000000321113;1,2,3
513;00000000000000000000000000321121;1,2,3
514;00000000000000000000000000321131;1,2,3
515;00000000000000000000000000321223;1,2,3
516;00000000000000000000000000321301;0,1,2,3
517;00000000000000000000000000321311;1,2,3
518;00000000000000000000000000321331;1,2,3
519;00000000000000000000000000322013;0,1,2,3
520;00000000000000000000000000322033;0,2,3
521;00000000000000000000000000322111;1,2,3
522;00000000000000000000000000322123;1,2,3
523;00000000000000000000000000322301;0,1,2,3
524;00000000000000000000000000322313;1,2,3
525;00000000000000000000000000322321;1,2,3
526;00000000000000000000000000323003;0,2,3
527;00000000000000000000000000323101;0,1,2,3
528;00000000000000000000000000323111;1,2,3
529;00000000000000000000000000323123;1,2,3
530;00000000000000000000000000323231;1,2,3
531;00000000000000000000000000323233;2,3
532;00000000000000000000000000323321;1,2,3
533;00000000000000000000000000330013;0,1,3
534;00000000000000000000000000330023;0,2,3
535;00000000000000000000000000330031;0,1,3
536;00000000000000000000000000330113;0,1,3
537;00000000000000000000000000330211;0,1,2,3
538;00000000000000000000000000330221;0,1,2,3
539;00000000000000000000000000330301;0,1,3
540;00000000000000000000000000331003;0,1,3
541;00000000000000000000000000331013;0,1,3
542;00000000000000000000000000331031;0,1,3
543;00000000000000000000000000331033;0,1,3
544;00000000000000000000000000331103;0,1,3
545;00000000000000000000000000331121;1,2,3
546;00000000000000000000000000331123;1,2,3
547;00000000000000000000000000331213;1,2,3
548;00000000000000000000000000331223;1,2,3
549;00000000000000000000000000331333;1,3
550;00000000000000000000000000332111;1,2,3
551;00000000000000000000000000332201;0,1,2,3
552;00000000000000000000000000332203;0,2,3
553;00000000000000000000000000332213;1,2,3
554;00000000000000000000000000332231;1,2,3
555;00000000000000000000000000332303;0,2,3
556;00000000000000000000000000332311;1,2,3
557;00000000000000000000000000332323;2,3
558;00000000000000000000000000333101;0,1,3
559;00000000000000000000000000333103;0,1,3
560;00000000000000000000000000333121;1,2,3
561;00000000000000000000000000333221;1,2,3
562;00000000000000000000000000333233;2,3
563;00000000000000000000000000333323;2,3
564;00000000000000000000000000333331;1,3
565;00000000000000000000000001000003;0,1,3
566;00000000000000000000000001000033;0,1,3
567;00000000000000000000000001000133;0,1,3
568;00000000000000000000000001000201;0,1,2
569;00000000000000000000000001000211;0,1,2
570;00000000000000000000000001000223;0,1,2,3
571;00000000000000000000000001000321;0,1,2,3
572;00000000000000000000000001000331;0,1,3
573;00000000000000000000000001000333;0,1,3
574;00000000000000000000000001001101;0,1
575;00000000000000000000000001001221;0,1,2
576;00000000000000000000000001001303;0,1,3
577;00000000000000000000000001001321;0,1,2,3
578;00000000000000000000000001001323;0,1,2,3
579;00000000000000000000000001002011;0,1,2
580;00000000000000000000000001002013;0,1,2,3
581;00000000000000000000000001002101;0,1,2
582;00000000000000000000000001002103;0,1,2,3
583;00000000000000000000000001002131;0,1,2,3
584;00000000000000000000000001002203;0,1,2,3
585;00000000000000000000000001002211;0,1,2
586;00000000000000000000000001002233;0,1,2,3
587;00000000000000000000000001002301;0,1,2,3
588;00000000000000000000000001002323;0,1,2,3
589;00000000000000000000000001003001;0,1,3
590;00000000000000000000000001003021;0,1,2,3
591;00000000000000000000000001003213;0,1,2,3
592;00000000000000000000000001003301;0,1,3
593;00000000000000000000000001003303;0,1,3
594;00000000000000000000000001003331;0,1,3
595;00000000000000000000000001010011;0,1
596;00000000000000000000000001010023;0,1,2,3
597;00000000000000000000000001010111;0,1
598;00000000000000000000000001010213;0,1,2,3
599;00000000000000000000000001010231;0,1,2,3
600;00000000000000000000000001010321;0,1,2,3
601;00000000000000000000000001011011;0,1
602;00000000000000000000000001011013;0,1,3
603;00000000000000000000000001011121;0,1,2
604;00000000000000000000000001011133;0,1,3
605;00000000000000000000000001011203;0,1,2,3
606;00000000000000000000000001011221;0,1,2
607;00000000000000000000000001011233;0,1,2,3
608;00000000000000000000000001012001;0,1,2
609;00000000000000000000000001012003;0,1,2,3
610;00000000000000000000000001012031;0,1,2,3
611;00000000000000000000000001012123;0,1,2,3
612;00000000000000000000000001012201;0,1,2
613;00000000000000000000000001012211;0,1,2
614;00000000000000000000000001012213;0,1,2,3
615;00000000000000000000000001012223;0,1,2,3
616;00000000000000000000000001013003;0,1,3
617;00000000000000000000000001013011;0,1,3
618;00000000000000000000000001013101;0,1,3
619;00000000000000000000000001013113;0,1,3
620;00000000000000000000000001013213;0,1,2,3
621;00000000000000000000000001013233;0,1,2,3
622;00000000000000000000000001013311;0,1,3
623;00000000000000000000000001013323;0,1,2,3
624;00000000000000000000000001020031;0,1,2,3
625;00000000000000000000000001020131;0,1,2,3
626;00000000000000000000000001020133;0,1,2,3
627;00000000000000000000000001020203;0,1,2,3
628;00000000000000000000000001020221;0,1,2
629;00000000000000000000000001020223;0,1,2,3
630;00000000000000000000000001020301;0,1,2,3
631;00000000000000000000000001020313;0,1,2,3
632;00000000000000000000000001021001;0,1,2
633;00000000000000000000000001021013;0,1,2,3
634;00000000000000000000000001021103;0,1,2,3
635;00000000000000000000000001021133;0,1,2,3
636;00000000000000000000000001021301;0,1,2,3
637;00000000000000000000000001021303;0,1,2,3
638;00000000000000000000000001021321;0,1,2,3
639;00000000000000000000000001021331;0,1,2,3
640;00000000000000000000000001022033;0,1,2,3
641;00000000000000000000000001022113;0,1,2,3
642;00000000000000000000000001022233;0,1,2,3
643;00000000000000000000000001022303;0,1,2,3
644;00000000000000000000000001022311;0,1,2,3
645;00000000000000000000000001022321;0,1,2,3
646;00000000000000000000000001022333;0,1,2,3
647;00000000000000000000000001023001;0,1,2,3
648;00000000000000000000000001023031;0,1,2,3
649;00000000000000000000000001023101;0,1,2,3
650;00000000000000000000000001023133;0,1,2,3
651;00000000000000000000000001023331;0,1,2,3
652;00000000000000000000000001030013;0,1,3
653;00000000000000000000000001030031;0,1,3
654;00000000000000000000000001030121;0,1,2,3
655;00000000000000000000000001030213;0,1,2,3
656;00000000000000000000000001030231;0,1,2,3
657;00000000000000000000000001030313;0,1,3
658;00000000000000000000000001031003;0,1,3
659;00000000000000000000000001031011;0,1,3
660;00000000000000000000000001031021;0,1,2,3
661;00000000000000000000000001031033;0,1,3
662;00000000000000000000000001031113;0,1,3
663;00000000000000000000000001031131;0,1,3
664;00000000000000000000000001031213;0,1,2,3
665;00000000000000000000000001031221;0,1,2,3
666;00000000000000000000000001031231;0,1,2,3
667;00000000000000000000000001031323;0,1,2,3
668;00000000000000000000000001032001;0,1,2,3
669;00000000000000000000000001032013;0,1,2,3
670;00000000000000000000000001032023;0,1,2,3
671;00000000000000000000000001032101;0,1,2,3
672;00000000000000000000000001032103;0,1,2,3
673;00000000000000000000000001032131;0,1,2,3
674;00000000000000000000000001032133;0,1,2,3
675;00000000000000000000000001032233;0,1,2,3
676;00000000000000000000000001032323;0,1,2,3
677;00000000000000000000000001033003;0,1,3
678;00000000000000000000000001033111;0,1,3
679;00000000000000000000000001033121;0,1,2,3
680;00000000000000000000000001033133;0,1,3
681;00000000000000000000000001033223;0,1,2,3
682;00000000000000000000000001033231;0,1,2,3
683;00000000000000000000000001033303;0,1,3
684;00000000000000000000000001033321;0,1,2,3
685;00000000000000000000000001033333;0,1,3
686;00000000000000000000000001100123;0,1,2,3
687;00000000000000000000000001100201;0,1,2
